frame.time_epoch,frame.time_delta,frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.len,label
"1765655469.755714944","0.000804904","74","6","44509","23","0x0018","8",1
"1765655469.761271105","0.005556161","68","6","23","44509","0x0018","2",1
"1765655469.801960117","0.040689012","66","6","44509","23","0x0010","0",1
"1765655471.929029376","2.127069259","85","6","23","44509","0x0018","19",1
"1765655471.929073199","0.000043823","66","6","44509","23","0x0010","0",1
"1765655471.930222315","0.001149116","88","6","23","44509","0x0018","22",1
"1765655471.930231745","0.000009430","66","6","44509","23","0x0010","0",1
"1765655472.343379197","0.413147452","66","6","44509","23","0x0011","0",1
"1765655472.345886638","0.002507441","66","6","23","44509","0x0011","0",1
"1765655472.345915200","0.000028562","66","6","44509","23","0x0010","0",1
"1765655472.347017715","0.001102515","74","6","43677","23","0x0002","0",1
"1765655472.348185683","0.001167968","74","6","23","43677","0x0012","0",1
"1765655472.348370657","0.000184974","66","6","43677","23","0x0010","0",1
"1765655482.353273057","10.004902400","78","6","23","43677","0x0018","12",1
"1765655482.353328530","0.000055473","66","6","43677","23","0x0010","0",1
"1765655482.355079984","0.001751454","69","6","43677","23","0x0018","3",1
"1765655482.356905951","0.001825967","66","6","23","43677","0x0010","0",1
"1765655482.356927067","0.000021116","75","6","43677","23","0x0018","9",1
"1765655482.358273810","0.001346743","66","6","23","43677","0x0010","0",1
"1765655482.364905028","0.006631218","81","6","23","43677","0x0018","15",1
"1765655482.365270532","0.000365504","69","6","43677","23","0x0018","3",1
"1765655482.403546120","0.038275588","66","6","23","43677","0x0010","0",1
"1765655482.403577542","0.000031422","78","6","43677","23","0x0018","12",1
"1765655482.406045175","0.002467633","66","6","23","43677","0x0010","0",1
"1765655482.406875727","0.000830552","69","6","23","43677","0x0018","3",1
"1765655482.407263069","0.000387342","69","6","43677","23","0x0018","3",1
"1765655482.408803762","0.001540693","686","6","23","43677","0x0018","620",1
"1765655482.409236240","0.000432478","74","6","43677","23","0x0018","8",1
"1765655482.412111013","0.002874773","76","6","23","43677","0x0018","10",1
"1765655482.412825434","0.000714421","73","6","43677","23","0x0018","7",1
"1765655482.425506610","0.012681176","68","6","23","43677","0x0018","2",1
"1765655482.466285609","0.040778999","66","6","43677","23","0x0010","0",1
"1765655484.035461218","1.569175609","85","6","23","43677","0x0018","19",1
"1765655484.035523116","0.000061898","66","6","43677","23","0x0010","0",1
"1765655484.036443812","0.000920696","88","6","23","43677","0x0018","22",1
"1765655484.036454312","0.000010500","66","6","43677","23","0x0010","0",1
"1765655484.449837135","0.413382823","66","6","43677","23","0x0011","0",1
"1765655484.452813287","0.002976152","66","6","23","43677","0x0011","0",1
"1765655484.452843095","0.000029808","66","6","43677","23","0x0010","0",1
"1765655484.454713758","0.001870663","74","6","45365","23","0x0002","0",1
"1765655484.456270653","0.001556895","74","6","23","45365","0x0012","0",1
"1765655484.456304538","0.000033885","66","6","45365","23","0x0010","0",1
"1765655494.468081492","10.011776954","78","6","23","45365","0x0018","12",1
"1765655494.468135106","0.000053614","66","6","45365","23","0x0010","0",1
"1765655494.469382658","0.001247552","69","6","45365","23","0x0018","3",1
"1765655494.472062572","0.002679914","66","6","23","45365","0x0010","0",1
"1765655494.472084803","0.000022231","75","6","45365","23","0x0018","9",1
"1765655494.474120700","0.002035897","66","6","23","45365","0x0010","0",1
"1765655494.480024969","0.005904269","81","6","23","45365","0x0018","15",1
"1765655494.480365495","0.000340526","69","6","45365","23","0x0018","3",1
"1765655494.518746965","0.038381470","66","6","23","45365","0x0010","0",1
"1765655494.518774955","0.000027990","78","6","45365","23","0x0018","12",1
"1765655494.520676729","0.001901774","66","6","23","45365","0x0010","0",1
"1765655494.522417179","0.001740450","69","6","23","45365","0x0018","3",1
"1765655494.522836605","0.000419426","69","6","45365","23","0x0018","3",1
"1765655494.524844876","0.002008271","686","6","23","45365","0x0018","620",1
"1765655494.525247389","0.000402513","74","6","45365","23","0x0018","8",1
"1765655494.528048541","0.002801152","76","6","23","45365","0x0018","10",1
"1765655494.528405313","0.000356772","81","6","45365","23","0x0018","15",1
"1765655494.539429039","0.011023726","68","6","23","45365","0x0018","2",1
"1765655494.582024288","0.042595249","66","6","45365","23","0x0010","0",1
"1765655496.131767470","1.549743182","85","6","23","45365","0x0018","19",1
"1765655496.131798025","0.000030555","66","6","45365","23","0x0010","0",1
"1765655496.135339386","0.003541361","88","6","23","45365","0x0018","22",1
"1765655496.135363600","0.000024214","66","6","45365","23","0x0010","0",1
"1765655496.546507390","0.411143790","66","6","45365","23","0x0011","0",1
"1765655496.548143588","0.001636198","66","6","45365","23","0x0014","0",1
"1765655496.548787138","0.000643550","66","6","23","45365","0x0011","0",1
"1765655496.548811433","0.000024295","54","6","45365","23","0x0004","0",1
"1765655496.550984429","0.002172996","74","6","33145","23","0x0002","0",1
"1765655496.552939165","0.001954736","74","6","23","33145","0x0012","0",1
"1765655496.552976987","0.000037822","66","6","33145","23","0x0010","0",1
"1765655506.566663225","10.013686238","78","6","23","33145","0x0018","12",1
"1765655506.566700892","0.000037667","66","6","33145","23","0x0010","0",1
"1765655506.568109861","0.001408969","69","6","33145","23","0x0018","3",1
"1765655506.570419750","0.002309889","66","6","23","33145","0x0010","0",1
"1765655506.570440157","0.000020407","75","6","33145","23","0x0018","9",1
"1765655506.572358572","0.001918415","66","6","23","33145","0x0010","0",1
"1765655506.581662205","0.009303633","81","6","23","33145","0x0018","15",1
"1765655506.582597258","0.000935053","69","6","33145","23","0x0018","3",1
"1765655506.624215563","0.041618305","66","6","23","33145","0x0010","0",1
"1765655506.624249317","0.000033754","78","6","33145","23","0x0018","12",1
"1765655506.626509881","0.002260564","66","6","23","33145","0x0010","0",1
"1765655506.627345006","0.000835125","69","6","23","33145","0x0018","3",1
"1765655506.627893803","0.000548797","69","6","33145","23","0x0018","3",1
"1765655506.631071970","0.003178167","664","6","23","33145","0x0018","598",1
"1765655506.674080612","0.043008642","66","6","33145","23","0x0010","0",1
"1765655506.675822446","0.001741834","88","6","23","33145","0x0018","22",1
"1765655506.675862395","0.000039949","66","6","33145","23","0x0010","0",1
"1765655506.677092223","0.001229828","74","6","33145","23","0x0018","8",1
"1765655506.679852383","0.002760160","76","6","23","33145","0x0018","10",1
"1765655506.680276685","0.000424302","72","6","33145","23","0x0018","6",1
"1765655506.687023013","0.006746328","68","6","23","33145","0x0018","2",1
"1765655506.730338614","0.043315601","66","6","33145","23","0x0010","0",1
"1765655508.598709289","1.868370675","85","6","23","33145","0x0018","19",1
"1765655508.598756416","0.000047127","66","6","33145","23","0x0010","0",1
"1765655508.601025568","0.002269152","88","6","23","33145","0x0018","22",1
"1765655508.601044095","0.000018527","66","6","33145","23","0x0010","0",1
"1765655509.016496613","0.415452518","66","6","33145","23","0x0011","0",1
"1765655509.017450738","0.000954125","66","6","33145","23","0x0014","0",1
"1765655509.019752185","0.002301447","74","6","39343","23","0x0002","0",1
"1765655509.022202558","0.002450373","74","6","23","39343","0x0012","0",1
"1765655509.022500898","0.000298340","66","6","39343","23","0x0010","0",1
"1765655519.031121165","10.008620267","78","6","23","39343","0x0018","12",1
"1765655519.031160339","0.000039174","66","6","39343","23","0x0010","0",1
"1765655519.032090702","0.000930363","69","6","39343","23","0x0018","3",1
"1765655519.033813341","0.001722639","66","6","23","39343","0x0010","0",1
"1765655519.033826059","0.000012718","75","6","39343","23","0x0018","9",1
"1765655519.035183764","0.001357705","66","6","23","39343","0x0010","0",1
"1765655519.040167679","0.004983915","81","6","23","39343","0x0018","15",1
"1765655519.040436097","0.000268418","69","6","39343","23","0x0018","3",1
"1765655519.080938469","0.040502372","66","6","23","39343","0x0010","0",1
"1765655519.080971001","0.000032532","78","6","39343","23","0x0018","12",1
"1765655519.082645588","0.001674587","66","6","23","39343","0x0010","0",1
"1765655519.083414834","0.000769246","69","6","23","39343","0x0018","3",1
"1765655519.083669525","0.000254691","69","6","39343","23","0x0018","3",1
"1765655519.085070281","0.001400756","686","6","23","39343","0x0018","620",1
"1765655519.085485764","0.000415483","74","6","39343","23","0x0018","8",1
"1765655519.087965104","0.002479340","76","6","23","39343","0x0018","10",1
"1765655519.088226765","0.000261661","76","6","39343","23","0x0018","10",1
"1765655519.092633878","0.004407113","68","6","23","39343","0x0018","2",1
"1765655519.134173145","0.041539267","66","6","39343","23","0x0010","0",1
"1765655521.462575028","2.328401883","85","6","23","39343","0x0018","19",1
"1765655521.462602706","0.000027678","66","6","39343","23","0x0010","0",1
"1765655521.466452418","0.003849712","88","6","23","39343","0x0018","22",1
"1765655521.466477486","0.000025068","66","6","39343","23","0x0010","0",1
"1765655521.871243756","0.404766270","66","6","39343","23","0x0011","0",1
"1765655521.872327308","0.001083552","66","6","39343","23","0x0014","0",1
"1765655521.873357091","0.001029783","74","6","44787","23","0x0002","0",1
"1765655521.874640428","0.001283337","74","6","23","44787","0x0012","0",1
"1765655521.874793178","0.000152750","66","6","44787","23","0x0010","0",1
"1765655531.876783732","10.001990554","78","6","23","44787","0x0018","12",1
"1765655531.876822991","0.000039259","66","6","44787","23","0x0010","0",1
"1765655531.878424913","0.001601922","69","6","44787","23","0x0018","3",1
"1765655531.879915687","0.001490774","66","6","23","44787","0x0010","0",1
"1765655531.879933212","0.000017525","75","6","44787","23","0x0018","9",1
"1765655531.882133811","0.002200599","66","6","23","44787","0x0010","0",1
"1765655531.888246070","0.006112259","81","6","23","44787","0x0018","15",1
"1765655531.888585974","0.000339904","69","6","44787","23","0x0018","3",1
"1765655531.926839797","0.038253823","66","6","23","44787","0x0010","0",1
"1765655531.926873156","0.000033359","78","6","44787","23","0x0018","12",1
"1765655531.929286806","0.002413650","66","6","23","44787","0x0010","0",1
"1765655531.930373404","0.001086598","69","6","23","44787","0x0018","3",1
"1765655531.930795045","0.000421641","69","6","44787","23","0x0018","3",1
"1765655531.932510179","0.001715134","686","6","23","44787","0x0018","620",1
"1765655531.932878971","0.000368792","74","6","44787","23","0x0018","8",1
"1765655531.934759537","0.001880566","76","6","23","44787","0x0018","10",1
"1765655531.935043674","0.000284137","77","6","44787","23","0x0018","11",1
"1765655531.943001567","0.007957893","68","6","23","44787","0x0018","2",1
"1765655531.985924848","0.042923281","66","6","44787","23","0x0010","0",1
"1765655534.292187350","2.306262502","85","6","23","44787","0x0018","19",1
"1765655534.292221854","0.000034504","66","6","44787","23","0x0010","0",1
"1765655534.294359669","0.002137815","88","6","23","44787","0x0018","22",1
"1765655534.294372548","0.000012879","66","6","44787","23","0x0010","0",1
"1765655534.706777445","0.412404897","66","6","44787","23","0x0011","0",1
"1765655534.708943879","0.002166434","66","6","23","44787","0x0011","0",1
"1765655534.708963062","0.000019183","66","6","44787","23","0x0010","0",1
"1765655534.710360635","0.001397573","74","6","41717","23","0x0002","0",1
"1765655534.711910698","0.001550063","74","6","23","41717","0x0012","0",1
"1765655534.711936513","0.000025815","66","6","41717","23","0x0010","0",1
"1765655544.722758484","10.010821971","78","6","23","41717","0x0018","12",1
"1765655544.722787234","0.000028750","66","6","41717","23","0x0010","0",1
"1765655544.724351274","0.001564040","69","6","41717","23","0x0018","3",1
"1765655544.726540090","0.002188816","66","6","23","41717","0x0010","0",1
"1765655544.726561833","0.000021743","75","6","41717","23","0x0018","9",1
"1765655544.728295874","0.001734041","66","6","23","41717","0x0010","0",1
"1765655544.733898639","0.005602765","81","6","23","41717","0x0018","15",1
"1765655544.734327526","0.000428887","69","6","41717","23","0x0018","3",1
"1765655544.773074705","0.038747179","66","6","23","41717","0x0010","0",1
"1765655544.773106553","0.000031848","78","6","41717","23","0x0018","12",1
"1765655544.774843239","0.001736686","66","6","23","41717","0x0010","0",1
"1765655544.775722090","0.000878851","69","6","23","41717","0x0018","3",1
"1765655544.776931693","0.001209603","69","6","41717","23","0x0018","3",1
"1765655544.778894628","0.001962935","664","6","23","41717","0x0018","598",1
"1765655544.822079382","0.043184754","66","6","41717","23","0x0010","0",1
"1765655544.823531162","0.001451780","88","6","23","41717","0x0018","22",1
"1765655544.823557800","0.000026638","66","6","41717","23","0x0010","0",1
"1765655544.824711160","0.001153360","74","6","41717","23","0x0018","8",1
"1765655544.827770732","0.003059572","76","6","23","41717","0x0018","10",1
"1765655544.828134969","0.000364237","73","6","41717","23","0x0018","7",1
"1765655544.833292677","0.005157708","68","6","23","41717","0x0018","2",1
"1765655544.873955229","0.040662552","66","6","41717","23","0x0010","0",1
"1765655546.965859888","2.091904659","85","6","23","41717","0x0018","19",1
"1765655546.965894211","0.000034323","66","6","41717","23","0x0010","0",1
"1765655546.967282985","0.001388774","88","6","23","41717","0x0018","22",1
"1765655546.967293221","0.000010236","66","6","41717","23","0x0010","0",1
"1765655547.378259443","0.410966222","66","6","41717","23","0x0011","0",1
"1765655547.380539671","0.002280228","66","6","23","41717","0x0011","0",1
"1765655547.380563767","0.000024096","66","6","41717","23","0x0010","0",1
"1765655547.383036642","0.002472875","74","6","35697","23","0x0002","0",1
"1765655547.384965967","0.001929325","74","6","23","35697","0x0012","0",1
"1765655547.385015240","0.000049273","66","6","35697","23","0x0010","0",1
"1765655557.388327182","10.003311942","78","6","23","35697","0x0018","12",1
"1765655557.388371733","0.000044551","66","6","35697","23","0x0010","0",1
"1765655557.390008147","0.001636414","69","6","35697","23","0x0018","3",1
"1765655557.391636989","0.001628842","66","6","23","35697","0x0010","0",1
"1765655557.391836374","0.000199385","69","6","35697","23","0x0018","3",1
"1765655557.394026962","0.002190588","66","6","23","35697","0x0010","0",1
"1765655557.394042211","0.000015249","72","6","35697","23","0x0018","6",1
"1765655557.395647681","0.001605470","66","6","23","35697","0x0010","0",1
"1765655557.401856659","0.006208978","81","6","23","35697","0x0018","15",1
"1765655557.402187585","0.000330926","69","6","35697","23","0x0018","3",1
"1765655557.439073159","0.036885574","66","6","23","35697","0x0010","0",1
"1765655557.439100174","0.000027015","78","6","35697","23","0x0018","12",1
"1765655557.440893788","0.001793614","66","6","23","35697","0x0010","0",1
"1765655557.442193511","0.001299723","69","6","23","35697","0x0018","3",1
"1765655557.442506929","0.000313418","69","6","35697","23","0x0018","3",1
"1765655557.444315466","0.001808537","686","6","23","35697","0x0018","620",1
"1765655557.444783350","0.000467884","74","6","35697","23","0x0018","8",1
"1765655557.447716985","0.002933635","76","6","23","35697","0x0018","10",1
"1765655557.448068192","0.000351207","76","6","35697","23","0x0018","10",1
"1765655557.452217212","0.004149020","68","6","23","35697","0x0018","2",1
"1765655557.493821772","0.041604560","66","6","35697","23","0x0010","0",1
"1765655559.372069287","1.878247515","85","6","23","35697","0x0018","19",1
"1765655559.372115832","0.000046545","66","6","35697","23","0x0010","0",1
"1765655559.374288173","0.002172341","88","6","23","35697","0x0018","22",1
"1765655559.374310524","0.000022351","66","6","35697","23","0x0010","0",1
"1765655559.791892050","0.417581526","66","6","35697","23","0x0011","0",1
"1765655559.795069017","0.003176967","66","6","23","35697","0x0011","0",1
"1765655559.795095405","0.000026388","66","6","35697","23","0x0010","0",1
"1765655559.796526554","0.001431149","74","6","36279","23","0x0002","0",1
"1765655559.798805507","0.002278953","74","6","23","36279","0x0012","0",1
"1765655559.799078698","0.000273191","66","6","36279","23","0x0010","0",1
"1765655569.805000000","10.005921302","78","6","23","36279","0x0018","12",1
"1765655569.805055976","0.000055976","66","6","36279","23","0x0010","0",1
"1765655569.806983999","0.001928023","69","6","36279","23","0x0018","3",1
"1765655569.808560753","0.001576754","66","6","23","36279","0x0010","0",1
"1765655569.808578665","0.000017912","75","6","36279","23","0x0018","9",1
"1765655569.810192277","0.001613612","66","6","23","36279","0x0010","0",1
"1765655569.816201378","0.006009101","81","6","23","36279","0x0018","15",1
"1765655569.816556315","0.000354937","69","6","36279","23","0x0018","3",1
"1765655569.854903878","0.038347563","66","6","23","36279","0x0010","0",1
"1765655569.854932108","0.000028230","78","6","36279","23","0x0018","12",1
"1765655569.857248962","0.002316854","66","6","23","36279","0x0010","0",1
"1765655569.858380692","0.001131730","69","6","23","36279","0x0018","3",1
"1765655569.858779222","0.000398530","69","6","36279","23","0x0018","3",1
"1765655569.860476365","0.001697143","686","6","23","36279","0x0018","620",1
"1765655569.860838686","0.000362321","74","6","36279","23","0x0018","8",1
"1765655569.862827447","0.001988761","76","6","23","36279","0x0018","10",1
"1765655569.863092194","0.000264747","72","6","36279","23","0x0018","6",1
"1765655569.867759593","0.004667399","68","6","23","36279","0x0018","2",1
"1765655569.910425632","0.042666039","66","6","36279","23","0x0010","0",1
"1765655571.438725412","1.528299780","85","6","23","36279","0x0018","19",1
"1765655571.438786065","0.000060653","66","6","36279","23","0x0010","0",1
"1765655571.439712679","0.000926614","88","6","23","36279","0x0018","22",1
"1765655571.439742536","0.000029857","66","6","36279","23","0x0010","0",1
"1765655571.850150091","0.410407555","66","6","36279","23","0x0011","0",1
"1765655571.852087677","0.001937586","74","6","43609","23","0x0002","0",1
"1765655571.854121542","0.002033865","74","6","23","43609","0x0012","0",1
"1765655571.854387605","0.000266063","66","6","43609","23","0x0010","0",1
"1765655571.861294204","0.006906599","66","6","23","36279","0x0011","0",1
"1765655571.861326322","0.000032118","66","6","36279","23","0x0010","0",1
"1765655581.861040873","9.999714551","78","6","23","43609","0x0018","12",1
"1765655581.861080570","0.000039697","66","6","43609","23","0x0010","0",1
"1765655581.862635703","0.001555133","69","6","43609","23","0x0018","3",1
"1765655581.864357055","0.001721352","66","6","23","43609","0x0010","0",1
"1765655581.864369618","0.000012563","75","6","43609","23","0x0018","9",1
"1765655581.865944972","0.001575354","66","6","23","43609","0x0010","0",1
"1765655581.870466803","0.004521831","81","6","23","43609","0x0018","15",1
"1765655581.870735867","0.000269064","69","6","43609","23","0x0018","3",1
"1765655581.910484400","0.039748533","66","6","23","43609","0x0010","0",1
"1765655581.910505317","0.000020917","78","6","43609","23","0x0018","12",1
"1765655581.911994081","0.001488764","66","6","23","43609","0x0010","0",1
"1765655581.912771950","0.000777869","69","6","23","43609","0x0018","3",1
"1765655581.913028814","0.000256864","69","6","43609","23","0x0018","3",1
"1765655581.914401835","0.001373021","686","6","23","43609","0x0018","620",1
"1765655581.914660221","0.000258386","74","6","43609","23","0x0018","8",1
"1765655581.916468193","0.001807972","76","6","23","43609","0x0018","10",1
"1765655581.916759061","0.000290868","74","6","43609","23","0x0018","8",1
"1765655581.921533374","0.004774313","68","6","23","43609","0x0018","2",1
"1765655581.962211041","0.040677667","66","6","43609","23","0x0010","0",1
"1765655583.463663479","1.501452438","85","6","23","43609","0x0018","19",1
"1765655583.463709681","0.000046202","66","6","43609","23","0x0010","0",1
"1765655583.464639527","0.000929846","88","6","23","43609","0x0018","22",1
"1765655583.464652941","0.000013414","66","6","43609","23","0x0010","0",1
"1765655583.878196266","0.413543325","66","6","43609","23","0x0011","0",1
"1765655583.880435216","0.002238950","66","6","23","43609","0x0011","0",1
"1765655583.880460960","0.000025744","66","6","43609","23","0x0010","0",1
"1765655583.882826418","0.002365458","74","6","32921","23","0x0002","0",1
"1765655583.884402800","0.001576382","74","6","23","32921","0x0012","0",1
"1765655583.884606395","0.000203595","66","6","32921","23","0x0010","0",1
"1765655593.897968695","10.013362300","78","6","23","32921","0x0018","12",1
"1765655593.898012693","0.000043998","66","6","32921","23","0x0010","0",1
"1765655593.899043245","0.001030552","69","6","32921","23","0x0018","3",1
"1765655593.900589271","0.001546026","66","6","23","32921","0x0010","0",1
"1765655593.900602422","0.000013151","75","6","32921","23","0x0018","9",1
"1765655593.902520829","0.001918407","66","6","23","32921","0x0010","0",1
"1765655593.910634451","0.008113622","81","6","23","32921","0x0018","15",1
"1765655593.911178543","0.000544092","69","6","32921","23","0x0018","3",1
"1765655593.947039936","0.035861393","66","6","23","32921","0x0010","0",1
"1765655593.947067514","0.000027578","78","6","32921","23","0x0018","12",1
"1765655593.948905569","0.001838055","66","6","23","32921","0x0010","0",1
"1765655593.950496419","0.001590850","69","6","23","32921","0x0018","3",1
"1765655593.950927323","0.000430904","69","6","32921","23","0x0018","3",1
"1765655593.952627895","0.001700572","686","6","23","32921","0x0018","620",1
"1765655593.952988228","0.000360333","74","6","32921","23","0x0018","8",1
"1765655593.956410590","0.003422362","76","6","23","32921","0x0018","10",1
"1765655593.956802978","0.000392388","74","6","32921","23","0x0018","8",1
"1765655593.962639823","0.005836845","68","6","23","32921","0x0018","2",1
"1765655594.006045832","0.043406009","66","6","32921","23","0x0010","0",1
"1765655595.490201397","1.484155565","85","6","23","32921","0x0018","19",1
"1765655595.490234268","0.000032871","66","6","32921","23","0x0010","0",1
"1765655595.491242352","0.001008084","88","6","23","32921","0x0018","22",1
"1765655595.491253335","0.000010983","66","6","32921","23","0x0010","0",1
"1765655595.902149371","0.410896036","66","6","32921","23","0x0011","0",1
"1765655595.903741020","0.001591649","74","6","35181","23","0x0002","0",1
"1765655595.905276521","0.001535501","74","6","23","35181","0x0012","0",1
"1765655595.905311735","0.000035214","66","6","35181","23","0x0010","0",1
"1765655595.911145313","0.005833578","66","6","23","32921","0x0011","0",1
"1765655595.911177816","0.000032503","66","6","32921","23","0x0010","0",1
"1765655602.969197560","7.058019744","60",,,,,,1
"1765655605.911585530","2.942387970","78","6","23","35181","0x0018","12",1
"1765655605.911634584","0.000049054","66","6","35181","23","0x0010","0",1
"1765655605.912744274","0.001109690","69","6","35181","23","0x0018","3",1
"1765655605.914532053","0.001787779","66","6","23","35181","0x0010","0",1
"1765655605.914545478","0.000013425","75","6","35181","23","0x0018","9",1
"1765655605.916192426","0.001646948","66","6","23","35181","0x0010","0",1
"1765655605.922696451","0.006504025","81","6","23","35181","0x0018","15",1
"1765655605.923055397","0.000358946","69","6","35181","23","0x0018","3",1
"1765655605.962703885","0.039648488","66","6","23","35181","0x0010","0",1
"1765655605.962739805","0.000035920","78","6","35181","23","0x0018","12",1
"1765655605.964422695","0.001682890","66","6","23","35181","0x0010","0",1
"1765655605.965097130","0.000674435","69","6","23","35181","0x0018","3",1
"1765655605.965443775","0.000346645","69","6","35181","23","0x0018","3",1
"1765655605.966509377","0.001065602","664","6","23","35181","0x0018","598",1
"1765655606.010022974","0.043513597","66","6","35181","23","0x0010","0",1
"1765655606.011520962","0.001497988","88","6","23","35181","0x0018","22",1
"1765655606.011546630","0.000025668","66","6","35181","23","0x0010","0",1
"1765655606.012520957","0.000974327","74","6","35181","23","0x0018","8",1
"1765655606.015532759","0.003011802","76","6","23","35181","0x0018","10",1
"1765655606.015995147","0.000462388","77","6","35181","23","0x0018","11",1
"1765655606.022244217","0.006249070","68","6","23","35181","0x0018","2",1
"1765655606.065993982","0.043749765","66","6","35181","23","0x0010","0",1
"1765655607.527865538","1.461871556","85","6","23","35181","0x0018","19",1
"1765655607.527911473","0.000045935","66","6","35181","23","0x0010","0",1
"1765655607.530287416","0.002375943","88","6","23","35181","0x0018","22",1
"1765655607.530314001","0.000026585","66","6","35181","23","0x0010","0",1
"1765655607.940752612","0.410438611","66","6","35181","23","0x0011","0",1
"1765655607.941738629","0.000986017","66","6","35181","23","0x0014","0",1
"1765655607.943048630","0.001310001","74","6","43293","23","0x0002","0",1
"1765655607.944700933","0.001652303","74","6","23","43293","0x0012","0",1
"1765655607.944730246","0.000029313","66","6","43293","23","0x0010","0",1
"1765655617.948968028","10.004237782","78","6","23","43293","0x0018","12",1
"1765655617.949017166","0.000049138","66","6","43293","23","0x0010","0",1
"1765655617.950901320","0.001884154","69","6","43293","23","0x0018","3",1
"1765655617.954156716","0.003255396","66","6","23","43293","0x0010","0",1
"1765655617.954180822","0.000024106","75","6","43293","23","0x0018","9",1
"1765655617.955702060","0.001521238","66","6","23","43293","0x0010","0",1
"1765655617.961220014","0.005517954","81","6","23","43293","0x0018","15",1
"1765655617.962018163","0.000798149","69","6","43293","23","0x0018","3",1
"1765655617.996829213","0.034811050","66","6","23","43293","0x0010","0",1
"1765655617.996857658","0.000028445","78","6","43293","23","0x0018","12",1
"1765655617.998164184","0.001306526","66","6","23","43293","0x0010","0",1
"1765655617.998970749","0.000806565","69","6","23","43293","0x0018","3",1
"1765655618.000122656","0.001151907","69","6","43293","23","0x0018","3",1
"1765655618.001966803","0.001844147","686","6","23","43293","0x0018","620",1
"1765655618.002438688","0.000471885","74","6","43293","23","0x0018","8",1
"1765655618.004403678","0.001964990","76","6","23","43293","0x0018","10",1
"1765655618.004782870","0.000379192","76","6","43293","23","0x0018","10",1
"1765655618.010021647","0.005238777","68","6","23","43293","0x0018","2",1
"1765655618.054011565","0.043989918","66","6","43293","23","0x0010","0",1
"1765655619.824531437","1.770519872","85","6","23","43293","0x0018","19",1
"1765655619.824616270","0.000084833","66","6","43293","23","0x0010","0",1
"1765655619.827567112","0.002950842","88","6","23","43293","0x0018","22",1
"1765655619.827593424","0.000026312","66","6","43293","23","0x0010","0",1
"1765655620.237277299","0.409683875","66","6","43293","23","0x0011","0",1
"1765655620.238637646","0.001360347","66","6","43293","23","0x0014","0",1
"1765655620.239773540","0.001135894","74","6","42983","23","0x0002","0",1
"1765655620.241925179","0.002151639","74","6","23","42983","0x0012","0",1
"1765655620.241956126","0.000030947","66","6","42983","23","0x0010","0",1
"1765655630.244165766","10.002209640","78","6","23","42983","0x0018","12",1
"1765655630.244210828","0.000045062","66","6","42983","23","0x0010","0",1
"1765655630.245486144","0.001275316","69","6","42983","23","0x0018","3",1
"1765655630.247359627","0.001873483","66","6","23","42983","0x0010","0",1
"1765655630.247614450","0.000254823","69","6","42983","23","0x0018","3",1
"1765655630.249470484","0.001856034","66","6","23","42983","0x0010","0",1
"1765655630.249745746","0.000275262","69","6","42983","23","0x0018","3",1
"1765655630.251504596","0.001758850","66","6","23","42983","0x0010","0",1
"1765655630.251790592","0.000285996","69","6","42983","23","0x0018","3",1
"1765655630.253584464","0.001793872","66","6","23","42983","0x0010","0",1
"1765655630.260492319","0.006907855","81","6","23","42983","0x0018","15",1
"1765655630.260931240","0.000438921","69","6","42983","23","0x0018","3",1
"1765655630.294752409","0.033821169","66","6","23","42983","0x0010","0",1
"1765655630.294782870","0.000030461","78","6","42983","23","0x0018","12",1
"1765655630.297802847","0.003019977","66","6","23","42983","0x0010","0",1
"1765655630.298681271","0.000878424","69","6","23","42983","0x0018","3",1
"1765655630.299090301","0.000409030","69","6","42983","23","0x0018","3",1
"1765655630.300871823","0.001781522","686","6","23","42983","0x0018","620",1
"1765655630.301274389","0.000402566","74","6","42983","23","0x0018","8",1
"1765655630.304250956","0.002976567","76","6","23","42983","0x0018","10",1
"1765655630.304690443","0.000439487","75","6","42983","23","0x0018","9",1
"1765655630.310971403","0.006280960","68","6","23","42983","0x0018","2",1
"1765655630.354350893","0.043379490","66","6","42983","23","0x0010","0",1
"1765655631.919139048","1.564788155","85","6","23","42983","0x0018","19",1
"1765655631.919181919","0.000042871","66","6","42983","23","0x0010","0",1
"1765655631.922672881","0.003490962","88","6","23","42983","0x0018","22",1
"1765655631.922695138","0.000022257","66","6","42983","23","0x0010","0",1
"1765655632.331810229","0.409115091","66","6","42983","23","0x0011","0",1
"1765655632.333187772","0.001377543","66","6","42983","23","0x0014","0",1
"1765655632.335000189","0.001812417","74","6","37479","23","0x0002","0",1
"1765655632.336738277","0.001738088","74","6","23","37479","0x0012","0",1
"1765655632.336780071","0.000041794","66","6","37479","23","0x0010","0",1
"1765655642.339179002","10.002398931","78","6","23","37479","0x0018","12",1
"1765655642.339213863","0.000034861","66","6","37479","23","0x0010","0",1
"1765655642.340193888","0.000980025","69","6","37479","23","0x0018","3",1
"1765655642.341919032","0.001725144","66","6","23","37479","0x0010","0",1
"1765655642.341931195","0.000012163","75","6","37479","23","0x0018","9",1
"1765655642.343282447","0.001351252","66","6","23","37479","0x0010","0",1
"1765655642.349281627","0.005999180","81","6","23","37479","0x0018","15",1
"1765655642.349560796","0.000279169","69","6","37479","23","0x0018","3",1
