frame.time_epoch,frame.time_delta,frame.time_relative,frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.len,tcp.stream,tcp.window_size,label
"1766001330.065603471","0.000025772","1343.241581588","66","6","55182","80","0x0010","0","194","64256",0
"1766001330.066542001","0.000938530","1343.242520118","138","6","55182","80","0x0018","72","194","64256",0
"1766001330.067870969","0.001328968","1343.243849086","66","6","80","55182","0x0010","0","194","5888",0
"1766001330.079783449","0.011912480","1343.255761566","1133","6","80","55182","0x0018","1067","194","5888",0
"1766001330.079820457","0.000037008","1343.255798574","66","6","55182","80","0x0010","0","194","63232",0
"1766001330.081403790","0.001583333","1343.257381907","66","6","55182","80","0x0011","0","194","64000",0
"1766001330.083036683","0.001632893","1343.259014800","66","6","80","55182","0x0011","0","194","5888",0
"1766001330.083055945","0.000019262","1343.259034062","66","6","55182","80","0x0010","0","194","64000",0
"1766001330.094536025","0.011480080","1343.270514142","74","6","55190","80","0x0002","0","195","64240",0
"1766001330.096265270","0.001729245","1343.272243387","74","6","80","55190","0x0012","0","195","5792",0
"1766001330.096476220","0.000210950","1343.272454337","66","6","55190","80","0x0010","0","195","64256",0
"1766001330.097778747","0.001302527","1343.273756864","189","6","55190","80","0x0018","123","195","64256",0
"1766001330.099078340","0.001299593","1343.275056457","66","6","80","55190","0x0010","0","195","5888",0
"1766001330.112152159","0.013073819","1343.288130276","1190","6","80","55190","0x0018","1124","195","5888",0
"1766001330.112190077","0.000037918","1343.288168194","66","6","55190","80","0x0010","0","195","66560",0
"1766001330.113908959","0.001718882","1343.289887076","66","6","55190","80","0x0011","0","195","66560",0
"1766001330.115406885","0.001497926","1343.291385002","66","6","80","55190","0x0011","0","195","5888",0
"1766001330.115424571","0.000017686","1343.291402688","66","6","55190","80","0x0010","0","195","66560",0
"1766001333.140160533","3.024735962","1346.316138650","74","6","55192","80","0x0002","0","196","64240",0
"1766001333.141289807","0.001129274","1346.317267924","74","6","80","55192","0x0012","0","196","5792",0
"1766001333.142226425","0.000936618","1346.318204542","66","6","55192","80","0x0010","0","196","64256",0
"1766001333.143171625","0.000945200","1346.319149742","138","6","55192","80","0x0018","72","196","64256",0
"1766001333.145220019","0.002048394","1346.321198136","66","6","80","55192","0x0010","0","196","5888",0
"1766001333.159050565","0.013830546","1346.335028682","1133","6","80","55192","0x0018","1067","196","5888",0
"1766001333.159097863","0.000047298","1346.335075980","66","6","55192","80","0x0010","0","196","63232",0
"1766001333.160405434","0.001307571","1346.336383551","66","6","55192","80","0x0011","0","196","64000",0
"1766001333.165398475","0.004993041","1346.341376592","66","6","80","55192","0x0011","0","196","5888",0
"1766001333.165425688","0.000027213","1346.341403805","66","6","55192","80","0x0010","0","196","64000",0
"1766001333.176285550","0.010859862","1346.352263667","74","6","55208","80","0x0002","0","197","64240",0
"1766001333.178872716","0.002587166","1346.354850833","74","6","80","55208","0x0012","0","197","5792",0
"1766001333.178921135","0.000048419","1346.354899252","66","6","55208","80","0x0010","0","197","64256",0
"1766001333.179978505","0.001057370","1346.355956622","189","6","55208","80","0x0018","123","197","64256",0
"1766001333.181285997","0.001307492","1346.357264114","66","6","80","55208","0x0010","0","197","5888",0
"1766001333.197408838","0.016122841","1346.373386955","1190","6","80","55208","0x0018","1124","197","5888",0
"1766001333.197464239","0.000055401","1346.373442356","66","6","55208","80","0x0010","0","197","66560",0
"1766001333.198718506","0.001254267","1346.374696623","66","6","55208","80","0x0011","0","197","66560",0
"1766001333.201280384","0.002561878","1346.377258501","66","6","80","55208","0x0011","0","197","5888",0
"1766001333.201298600","0.000018216","1346.377276717","66","6","55208","80","0x0010","0","197","66560",0
"1766001336.224042185","3.022743585","1349.400020302","74","6","55220","80","0x0002","0","198","64240",0
"1766001336.225225530","0.001183345","1349.401203647","74","6","80","55220","0x0012","0","198","5792",0
"1766001336.225994059","0.000768529","1349.401972176","66","6","55220","80","0x0010","0","198","64256",0
"1766001336.226711672","0.000717613","1349.402689789","138","6","55220","80","0x0018","72","198","64256",0
"1766001336.227991452","0.001279780","1349.403969569","66","6","80","55220","0x0010","0","198","5888",0
"1766001336.242647638","0.014656186","1349.418625755","1133","6","80","55220","0x0018","1067","198","5888",0
"1766001336.242756216","0.000108578","1349.418734333","66","6","55220","80","0x0010","0","198","63232",0
"1766001336.244036323","0.001280107","1349.420014440","66","6","55220","80","0x0011","0","198","64000",0
"1766001336.245921874","0.001885551","1349.421899991","66","6","80","55220","0x0011","0","198","5888",0
"1766001336.246212620","0.000290746","1349.422190737","66","6","55220","80","0x0010","0","198","64000",0
"1766001336.257588918","0.011376298","1349.433567035","74","6","55234","80","0x0002","0","199","64240",0
"1766001336.258950966","0.001362048","1349.434929083","74","6","80","55234","0x0012","0","199","5792",0
"1766001336.258976597","0.000025631","1349.434954714","66","6","55234","80","0x0010","0","199","64256",0
"1766001336.260056907","0.001080310","1349.436035024","189","6","55234","80","0x0018","123","199","64256",0
"1766001336.261441898","0.001384991","1349.437420015","66","6","80","55234","0x0010","0","199","5888",0
"1766001336.275994643","0.014552745","1349.451972760","1190","6","80","55234","0x0018","1124","199","5888",0
"1766001336.276032716","0.000038073","1349.452010833","66","6","55234","80","0x0010","0","199","66560",0
"1766001336.277688639","0.001655923","1349.453666756","66","6","55234","80","0x0011","0","199","66560",0
"1766001336.279815564","0.002126925","1349.455793681","66","6","80","55234","0x0011","0","199","5888",0
"1766001336.279846865","0.000031301","1349.455824982","66","6","55234","80","0x0010","0","199","66560",0
"1766001339.318221195","3.038374330","1352.494199312","74","6","59028","80","0x0002","0","200","64240",0
"1766001339.320090666","0.001869471","1352.496068783","74","6","80","59028","0x0012","0","200","5792",0
"1766001339.320124843","0.000034177","1352.496102960","66","6","59028","80","0x0010","0","200","64256",0
"1766001339.321887562","0.001762719","1352.497865679","138","6","59028","80","0x0018","72","200","64256",0
"1766001339.323178676","0.001291114","1352.499156793","66","6","80","59028","0x0010","0","200","5888",0
"1766001339.336735991","0.013557315","1352.512714108","1133","6","80","59028","0x0018","1067","200","5888",0
"1766001339.336790772","0.000054781","1352.512768889","66","6","59028","80","0x0010","0","200","63232",0
"1766001339.338259800","0.001469028","1352.514237917","66","6","59028","80","0x0011","0","200","64000",0
"1766001339.340249776","0.001989976","1352.516227893","66","6","80","59028","0x0011","0","200","5888",0
"1766001339.340278137","0.000028361","1352.516256254","66","6","59028","80","0x0010","0","200","64000",0
"1766001339.351358639","0.011080502","1352.527336756","74","6","59030","80","0x0002","0","201","64240",0
"1766001339.353432431","0.002073792","1352.529410548","74","6","80","59030","0x0012","0","201","5792",0
"1766001339.353462643","0.000030212","1352.529440760","66","6","59030","80","0x0010","0","201","64256",0
"1766001339.354469049","0.001006406","1352.530447166","189","6","59030","80","0x0018","123","201","64256",0
"1766001339.356124052","0.001655003","1352.532102169","66","6","80","59030","0x0010","0","201","5888",0
"1766001339.370954885","0.014830833","1352.546933002","1190","6","80","59030","0x0018","1124","201","5888",0
"1766001339.370994667","0.000039782","1352.546972784","66","6","59030","80","0x0010","0","201","66560",0
"1766001339.372331385","0.001336718","1352.548309502","66","6","59030","80","0x0011","0","201","66560",0
"1766001339.374225735","0.001894350","1352.550203852","66","6","80","59030","0x0011","0","201","5888",0
"1766001339.374245523","0.000019788","1352.550223640","66","6","59030","80","0x0010","0","201","66560",0
"1766001342.400050607","3.025805084","1355.576028724","74","6","59032","80","0x0002","0","202","64240",0
"1766001342.402365020","0.002314413","1355.578343137","74","6","80","59032","0x0012","0","202","5792",0
"1766001342.402407708","0.000042688","1355.578385825","66","6","59032","80","0x0010","0","202","64256",0
"1766001342.403423430","0.001015722","1355.579401547","138","6","59032","80","0x0018","72","202","64256",0
"1766001342.405824099","0.002400669","1355.581802216","66","6","80","59032","0x0010","0","202","5888",0
"1766001342.425290997","0.019466898","1355.601269114","1133","6","80","59032","0x0018","1067","202","5888",0
"1766001342.425334219","0.000043222","1355.601312336","66","6","59032","80","0x0010","0","202","63232",0
"1766001342.426680643","0.001346424","1355.602658760","66","6","59032","80","0x0011","0","202","64000",0
"1766001342.429262957","0.002582314","1355.605241074","66","6","80","59032","0x0011","0","202","5888",0
"1766001342.429298956","0.000035999","1355.605277073","66","6","59032","80","0x0010","0","202","64000",0
"1766001342.443010461","0.013711505","1355.618988578","74","6","59046","80","0x0002","0","203","64240",0
"1766001342.445735136","0.002724675","1355.621713253","74","6","80","59046","0x0012","0","203","5792",0
"1766001342.445769888","0.000034752","1355.621748005","66","6","59046","80","0x0010","0","203","64256",0
"1766001342.446867355","0.001097467","1355.622845472","189","6","59046","80","0x0018","123","203","64256",0
"1766001342.447362674","0.000495319","1355.623340791","66","6","80","59046","0x0010","0","203","5888",0
"1766001342.467162745","0.019800071","1355.643140862","1190","6","80","59046","0x0018","1124","203","5888",0
"1766001342.467203851","0.000041106","1355.643181968","66","6","59046","80","0x0010","0","203","66560",0
"1766001342.468712347","0.001508496","1355.644690464","66","6","59046","80","0x0011","0","203","66560",0
"1766001342.470739230","0.002026883","1355.646717347","66","6","80","59046","0x0011","0","203","5888",0
"1766001342.470766542","0.000027312","1355.646744659","66","6","59046","80","0x0010","0","203","66560",0
"1766001345.494016155","3.023249613","1358.669994272","74","6","59052","80","0x0002","0","204","64240",0
"1766001345.495490770","0.001474615","1358.671468887","74","6","80","59052","0x0012","0","204","5792",0
"1766001345.495519240","0.000028470","1358.671497357","66","6","59052","80","0x0010","0","204","64256",0
"1766001345.496372913","0.000853673","1358.672351030","138","6","59052","80","0x0018","72","204","64256",0
"1766001345.497748869","0.001375956","1358.673726986","66","6","80","59052","0x0010","0","204","5888",0
"1766001345.511901497","0.014152628","1358.687879614","1133","6","80","59052","0x0018","1067","204","5888",0
"1766001345.511937826","0.000036329","1358.687915943","66","6","59052","80","0x0010","0","204","63232",0
"1766001345.513435842","0.001498016","1358.689413959","66","6","59052","80","0x0011","0","204","64000",0
"1766001345.515947880","0.002512038","1358.691925997","66","6","80","59052","0x0011","0","204","5888",0
"1766001345.515998091","0.000050211","1358.691976208","66","6","59052","80","0x0010","0","204","64000",0
"1766001345.526820842","0.010822751","1358.702798959","74","6","59064","80","0x0002","0","205","64240",0
"1766001345.529268972","0.002448130","1358.705247089","74","6","80","59064","0x0012","0","205","5792",0
"1766001345.529301861","0.000032889","1358.705279978","66","6","59064","80","0x0010","0","205","64256",0
"1766001345.530218295","0.000916434","1358.706196412","189","6","59064","80","0x0018","123","205","64256",0
"1766001345.530718401","0.000500106","1358.706696518","66","6","80","59064","0x0010","0","205","5888",0
"1766001345.549080850","0.018362449","1358.725058967","1190","6","80","59064","0x0018","1124","205","5888",0
"1766001345.549116271","0.000035421","1358.725094388","66","6","59064","80","0x0010","0","205","66560",0
"1766001345.551893694","0.002777423","1358.727871811","66","6","59064","80","0x0011","0","205","66560",0
"1766001345.555417932","0.003524238","1358.731396049","66","6","80","59064","0x0011","0","205","5888",0
"1766001345.555445709","0.000027777","1358.731423826","66","6","59064","80","0x0010","0","205","66560",0
"1766001348.618495479","3.063049770","1361.794473596","74","6","59068","80","0x0002","0","206","64240",0
"1766001348.620114600","0.001619121","1361.796092717","74","6","80","59068","0x0012","0","206","5792",0
"1766001348.620141006","0.000026406","1361.796119123","66","6","59068","80","0x0010","0","206","64256",0
"1766001348.621438260","0.001297254","1361.797416377","138","6","59068","80","0x0018","72","206","64256",0
"1766001348.622812051","0.001373791","1361.798790168","66","6","80","59068","0x0010","0","206","5888",0
"1766001348.637304266","0.014492215","1361.813282383","1133","6","80","59068","0x0018","1067","206","5888",0
"1766001348.637348952","0.000044686","1361.813327069","66","6","59068","80","0x0010","0","206","63232",0
"1766001348.639022452","0.001673500","1361.815000569","66","6","59068","80","0x0011","0","206","64000",0
"1766001348.640595123","0.001572671","1361.816573240","66","6","80","59068","0x0011","0","206","5888",0
"1766001348.640616428","0.000021305","1361.816594545","66","6","59068","80","0x0010","0","206","64000",0
"1766001348.654425573","0.013809145","1361.830403690","74","6","59080","80","0x0002","0","207","64240",0
"1766001348.657269452","0.002843879","1361.833247569","74","6","80","59080","0x0012","0","207","5792",0
"1766001348.657314277","0.000044825","1361.833292394","66","6","59080","80","0x0010","0","207","64256",0
"1766001348.658769561","0.001455284","1361.834747678","189","6","59080","80","0x0018","123","207","64256",0
"1766001348.660697940","0.001928379","1361.836676057","66","6","80","59080","0x0010","0","207","5888",0
"1766001348.674779934","0.014081994","1361.850758051","1190","6","80","59080","0x0018","1124","207","5888",0
"1766001348.674808193","0.000028259","1361.850786310","66","6","59080","80","0x0010","0","207","66560",0
"1766001348.676685809","0.001877616","1361.852663926","66","6","59080","80","0x0011","0","207","66560",0
"1766001348.679409166","0.002723357","1361.855387283","66","6","80","59080","0x0011","0","207","5888",0
"1766001348.679431458","0.000022292","1361.855409575","66","6","59080","80","0x0010","0","207","66560",0
"1766001351.703947790","3.024516332","1364.879925907","74","6","59718","80","0x0002","0","208","64240",0
"1766001351.705093844","0.001146054","1364.881071961","74","6","80","59718","0x0012","0","208","5792",0
"1766001351.705832915","0.000739071","1364.881811032","66","6","59718","80","0x0010","0","208","64256",0
"1766001351.706540954","0.000708039","1364.882519071","138","6","59718","80","0x0018","72","208","64256",0
"1766001351.707731727","0.001190773","1364.883709844","66","6","80","59718","0x0010","0","208","5888",0
"1766001351.725621062","0.017889335","1364.901599179","1133","6","80","59718","0x0018","1067","208","5888",0
"1766001351.725658073","0.000037011","1364.901636190","66","6","59718","80","0x0010","0","208","63232",0
"1766001351.726934488","0.001276415","1364.902912605","66","6","59718","80","0x0011","0","208","64000",0
"1766001351.728983321","0.002048833","1364.904961438","66","6","80","59718","0x0011","0","208","5888",0
"1766001351.729002535","0.000019214","1364.904980652","66","6","59718","80","0x0010","0","208","64000",0
"1766001351.741863024","0.012860489","1364.917841141","74","6","59730","80","0x0002","0","209","64240",0
"1766001351.744322126","0.002459102","1364.920300243","74","6","80","59730","0x0012","0","209","5792",0
"1766001351.744354500","0.000032374","1364.920332617","66","6","59730","80","0x0010","0","209","64256",0
"1766001351.745917370","0.001562870","1364.921895487","189","6","59730","80","0x0018","123","209","64256",0
"1766001351.747412949","0.001495579","1364.923391066","66","6","80","59730","0x0010","0","209","5888",0
"1766001351.761605296","0.014192347","1364.937583413","1190","6","80","59730","0x0018","1124","209","5888",0
"1766001351.761640394","0.000035098","1364.937618511","66","6","59730","80","0x0010","0","209","66560",0
"1766001351.763066145","0.001425751","1364.939044262","66","6","59730","80","0x0011","0","209","66560",0
"1766001351.765457510","0.002391365","1364.941435627","66","6","80","59730","0x0011","0","209","5888",0
"1766001351.765479300","0.000021790","1364.941457417","66","6","59730","80","0x0010","0","209","66560",0
"1766001354.794864947","3.029385647","1367.970843064","74","6","59738","80","0x0002","0","210","64240",0
"1766001354.797919118","0.003054171","1367.973897235","74","6","80","59738","0x0012","0","210","5792",0
"1766001354.797949146","0.000030028","1367.973927263","66","6","59738","80","0x0010","0","210","64256",0
"1766001354.798949520","0.001000374","1367.974927637","138","6","59738","80","0x0018","72","210","64256",0
"1766001354.801120390","0.002170870","1367.977098507","66","6","80","59738","0x0010","0","210","5888",0
"1766001354.818578166","0.017457776","1367.994556283","1133","6","80","59738","0x0018","1067","210","5888",0
"1766001354.818608499","0.000030333","1367.994586616","66","6","59738","80","0x0010","0","210","63232",0
"1766001354.819876054","0.001267555","1367.995854171","66","6","59738","80","0x0011","0","210","64000",0
"1766001354.821922317","0.002046263","1367.997900434","66","6","80","59738","0x0011","0","210","5888",0
"1766001354.822222561","0.000300244","1367.998200678","66","6","59738","80","0x0010","0","210","64000",0
"1766001354.835560857","0.013338296","1368.011538974","74","6","59752","80","0x0002","0","211","64240",0
"1766001354.837441091","0.001880234","1368.013419208","74","6","80","59752","0x0012","0","211","5792",0
"1766001354.837468895","0.000027804","1368.013447012","66","6","59752","80","0x0010","0","211","64256",0
"1766001354.838307508","0.000838613","1368.014285625","189","6","59752","80","0x0018","123","211","64256",0
"1766001354.839454329","0.001146821","1368.015432446","66","6","80","59752","0x0010","0","211","5888",0
"1766001354.853443024","0.013988695","1368.029421141","1190","6","80","59752","0x0018","1124","211","5888",0
"1766001354.853507580","0.000064556","1368.029485697","66","6","59752","80","0x0010","0","211","66560",0
"1766001354.855022918","0.001515338","1368.031001035","66","6","59752","80","0x0011","0","211","66560",0
"1766001354.857316716","0.002293798","1368.033294833","66","6","80","59752","0x0011","0","211","5888",0
"1766001354.857349584","0.000032868","1368.033327701","66","6","59752","80","0x0010","0","211","66560",0
"1766001357.891209387","3.033859803","1371.067187504","74","6","59768","80","0x0002","0","212","64240",0
"1766001357.893439324","0.002229937","1371.069417441","74","6","80","59768","0x0012","0","212","5792",0
"1766001357.894491875","0.001052551","1371.070469992","66","6","59768","80","0x0010","0","212","64256",0
"1766001357.895261970","0.000770095","1371.071240087","138","6","59768","80","0x0018","72","212","64256",0
"1766001357.896212621","0.000950651","1371.072190738","66","6","80","59768","0x0010","0","212","5888",0
"1766001357.916014512","0.019801891","1371.091992629","1133","6","80","59768","0x0018","1067","212","5888",0
"1766001357.916066665","0.000052153","1371.092044782","66","6","59768","80","0x0010","0","212","63232",0
"1766001357.917996487","0.001929822","1371.093974604","66","6","59768","80","0x0011","0","212","64000",0
"1766001357.921748302","0.003751815","1371.097726419","66","6","80","59768","0x0011","0","212","5888",0
"1766001357.921782036","0.000033734","1371.097760153","66","6","59768","80","0x0010","0","212","64000",0
"1766001357.938818157","0.017036121","1371.114796274","74","6","59780","80","0x0002","0","213","64240",0
"1766001357.941176056","0.002357899","1371.117154173","74","6","80","59780","0x0012","0","213","5792",0
"1766001357.941237217","0.000061161","1371.117215334","66","6","59780","80","0x0010","0","213","64256",0
"1766001357.942514420","0.001277203","1371.118492537","189","6","59780","80","0x0018","123","213","64256",0
"1766001357.945192415","0.002677995","1371.121170532","66","6","80","59780","0x0010","0","213","5888",0
"1766001357.968163283","0.022970868","1371.144141400","1190","6","80","59780","0x0018","1124","213","5888",0
"1766001357.968204406","0.000041123","1371.144182523","66","6","59780","80","0x0010","0","213","66560",0
"1766001357.970437508","0.002233102","1371.146415625","66","6","59780","80","0x0011","0","213","66560",0
"1766001357.972461058","0.002023550","1371.148439175","66","6","80","59780","0x0011","0","213","5888",0
"1766001357.972487245","0.000026187","1371.148465362","66","6","59780","80","0x0010","0","213","66560",0
"1766001361.003266605","3.030779360","1374.179244722","74","6","39096","80","0x0002","0","214","64240",0
"1766001361.005191356","0.001924751","1374.181169473","74","6","80","39096","0x0012","0","214","5792",0
"1766001361.005222700","0.000031344","1374.181200817","66","6","39096","80","0x0010","0","214","64256",0
"1766001361.006352323","0.001129623","1374.182330440","138","6","39096","80","0x0018","72","214","64256",0
"1766001361.009872630","0.003520307","1374.185850747","66","6","80","39096","0x0010","0","214","5888",0
"1766001361.023493055","0.013620425","1374.199471172","1133","6","80","39096","0x0018","1067","214","5888",0
"1766001361.023527182","0.000034127","1374.199505299","66","6","39096","80","0x0010","0","214","63232",0
"1766001361.025037470","0.001510288","1374.201015587","66","6","39096","80","0x0011","0","214","64000",0
"1766001361.026594966","0.001557496","1374.202573083","66","6","80","39096","0x0011","0","214","5888",0
"1766001361.026612715","0.000017749","1374.202590832","66","6","39096","80","0x0010","0","214","64000",0
"1766001361.038153412","0.011540697","1374.214131529","74","6","39108","80","0x0002","0","215","64240",0
"1766001361.039489883","0.001336471","1374.215468000","74","6","80","39108","0x0012","0","215","5792",0
"1766001361.039519322","0.000029439","1374.215497439","66","6","39108","80","0x0010","0","215","64256",0
"1766001361.040397392","0.000878070","1374.216375509","189","6","39108","80","0x0018","123","215","64256",0
"1766001361.041333306","0.000935914","1374.217311423","66","6","80","39108","0x0010","0","215","5888",0
"1766001361.057506744","0.016173438","1374.233484861","1190","6","80","39108","0x0018","1124","215","5888",0
"1766001361.057548448","0.000041704","1374.233526565","66","6","39108","80","0x0010","0","215","66560",0
"1766001361.059189461","0.001641013","1374.235167578","66","6","39108","80","0x0011","0","215","66560",0
"1766001361.060729487","0.001540026","1374.236707604","66","6","80","39108","0x0011","0","215","5888",0
"1766001361.060748053","0.000018566","1374.236726170","66","6","39108","80","0x0010","0","215","66560",0
"1766001364.083358690","3.022610637","1377.259336807","74","6","39112","80","0x0002","0","216","64240",0
"1766001364.085293367","0.001934677","1377.261271484","74","6","80","39112","0x0012","0","216","5792",0
"1766001364.085325745","0.000032378","1377.261303862","66","6","39112","80","0x0010","0","216","64256",0
"1766001364.086258389","0.000932644","1377.262236506","138","6","39112","80","0x0018","72","216","64256",0
"1766001364.087218041","0.000959652","1377.263196158","66","6","80","39112","0x0010","0","216","5888",0
"1766001364.099542804","0.012324763","1377.275520921","1133","6","80","39112","0x0018","1067","216","5888",0
"1766001364.099580052","0.000037248","1377.275558169","66","6","39112","80","0x0010","0","216","63232",0
"1766001364.101742716","0.002162664","1377.277720833","66","6","39112","80","0x0011","0","216","64000",0
"1766001364.103295247","0.001552531","1377.279273364","66","6","80","39112","0x0011","0","216","5888",0
"1766001364.103316489","0.000021242","1377.279294606","66","6","39112","80","0x0010","0","216","64000",0
"1766001364.113805577","0.010489088","1377.289783694","74","6","39124","80","0x0002","0","217","64240",0
"1766001364.115427019","0.001621442","1377.291405136","74","6","80","39124","0x0012","0","217","5792",0
"1766001364.115455556","0.000028537","1377.291433673","66","6","39124","80","0x0010","0","217","64256",0
"1766001364.116581219","0.001125663","1377.292559336","189","6","39124","80","0x0018","123","217","64256",0
"1766001364.117442891","0.000861672","1377.293421008","66","6","80","39124","0x0010","0","217","5888",0
"1766001364.131375444","0.013932553","1377.307353561","1190","6","80","39124","0x0018","1124","217","5888",0
"1766001364.131402776","0.000027332","1377.307380893","66","6","39124","80","0x0010","0","217","66560",0
"1766001364.133561986","0.002159210","1377.309540103","66","6","39124","80","0x0011","0","217","66560",0
"1766001364.135119507","0.001557521","1377.311097624","66","6","80","39124","0x0011","0","217","5888",0
"1766001364.135138837","0.000019330","1377.311116954","66","6","39124","80","0x0010","0","217","66560",0
"1766001367.159343909","3.024205072","1380.335322026","74","6","39140","80","0x0002","0","218","64240",0
"1766001367.161592456","0.002248547","1380.337570573","74","6","80","39140","0x0012","0","218","5792",0
"1766001367.161629695","0.000037239","1380.337607812","66","6","39140","80","0x0010","0","218","64256",0
"1766001367.162612809","0.000983114","1380.338590926","138","6","39140","80","0x0018","72","218","64256",0
"1766001367.164026802","0.001413993","1380.340004919","66","6","80","39140","0x0010","0","218","5888",0
"1766001367.180203057","0.016176255","1380.356181174","1133","6","80","39140","0x0018","1067","218","5888",0
"1766001367.180254548","0.000051491","1380.356232665","66","6","39140","80","0x0010","0","218","63232",0
"1766001367.182470764","0.002216216","1380.358448881","66","6","39140","80","0x0011","0","218","64000",0
"1766001367.184131186","0.001660422","1380.360109303","66","6","80","39140","0x0011","0","218","5888",0
"1766001367.184154698","0.000023512","1380.360132815","66","6","39140","80","0x0010","0","218","64000",0
"1766001367.195729105","0.011574407","1380.371707222","74","6","39146","80","0x0002","0","219","64240",0
"1766001367.197484224","0.001755119","1380.373462341","74","6","80","39146","0x0012","0","219","5792",0
"1766001367.197508072","0.000023848","1380.373486189","66","6","39146","80","0x0010","0","219","64256",0
"1766001367.198718278","0.001210206","1380.374696395","189","6","39146","80","0x0018","123","219","64256",0
"1766001367.200060396","0.001342118","1380.376038513","66","6","80","39146","0x0010","0","219","5888",0
"1766001367.215810620","0.015750224","1380.391788737","1190","6","80","39146","0x0018","1124","219","5888",0
"1766001367.215843567","0.000032947","1380.391821684","66","6","39146","80","0x0010","0","219","66560",0
"1766001367.218155285","0.002311718","1380.394133402","66","6","39146","80","0x0011","0","219","66560",0
"1766001367.220347905","0.002192620","1380.396326022","66","6","80","39146","0x0011","0","219","5888",0
"1766001367.220576455","0.000228550","1380.396554572","66","6","39146","80","0x0010","0","219","66560",0
"1766001370.251361680","3.030785225","1383.427339797","74","6","54078","80","0x0002","0","220","64240",0
"1766001370.252397908","0.001036228","1383.428376025","74","6","80","54078","0x0012","0","220","5792",0
"1766001370.254157940","0.001760032","1383.430136057","66","6","54078","80","0x0010","0","220","64256",0
"1766001370.255005580","0.000847640","1383.430983697","138","6","54078","80","0x0018","72","220","64256",0
"1766001370.258015080","0.003009500","1383.433993197","66","6","80","54078","0x0010","0","220","5888",0
"1766001370.286018210","0.028003130","1383.461996327","1133","6","80","54078","0x0018","1067","220","5888",0
"1766001370.286058626","0.000040416","1383.462036743","66","6","54078","80","0x0010","0","220","63232",0
"1766001370.287353725","0.001295099","1383.463331842","66","6","54078","80","0x0011","0","220","64000",0
"1766001370.295771266","0.008417541","1383.471749383","66","6","80","54078","0x0011","0","220","5888",0
"1766001370.295798296","0.000027030","1383.471776413","66","6","54078","80","0x0010","0","220","64000",0
"1766001370.330627184","0.034828888","1383.506605301","74","6","54088","80","0x0002","0","221","64240",0
"1766001370.333406981","0.002779797","1383.509385098","74","6","80","54088","0x0012","0","221","5792",0
"1766001370.333464536","0.000057555","1383.509442653","66","6","54088","80","0x0010","0","221","64256",0
"1766001370.334778531","0.001313995","1383.510756648","189","6","54088","80","0x0018","123","221","64256",0
"1766001370.337369841","0.002591310","1383.513347958","66","6","80","54088","0x0010","0","221","5888",0
"1766001370.363679153","0.026309312","1383.539657270","1190","6","80","54088","0x0018","1124","221","5888",0
"1766001370.363717489","0.000038336","1383.539695606","66","6","54088","80","0x0010","0","221","66560",0
"1766001370.366753512","0.003036023","1383.542731629","66","6","54088","80","0x0011","0","221","66560",0
"1766001370.375820660","0.009067148","1383.551798777","66","6","80","54088","0x0011","0","221","5888",0
"1766001370.375953722","0.000133062","1383.551931839","66","6","54088","80","0x0010","0","221","66560",0
"1766001373.406479710","3.030525988","1386.582457827","74","6","54098","80","0x0002","0","222","64240",0
"1766001373.409247385","0.002767675","1386.585225502","74","6","80","54098","0x0012","0","222","5792",0
"1766001373.409303010","0.000055625","1386.585281127","66","6","54098","80","0x0010","0","222","64256",0
"1766001373.411200457","0.001897447","1386.587178574","138","6","54098","80","0x0018","72","222","64256",0
"1766001373.412348272","0.001147815","1386.588326389","66","6","80","54098","0x0010","0","222","5888",0
"1766001373.432453230","0.020104958","1386.608431347","1133","6","80","54098","0x0018","1067","222","5888",0
"1766001373.432501744","0.000048514","1386.608479861","66","6","54098","80","0x0010","0","222","63232",0
"1766001373.434494246","0.001992502","1386.610472363","66","6","54098","80","0x0011","0","222","64000",0
"1766001373.437264040","0.002769794","1386.613242157","66","6","80","54098","0x0011","0","222","5888",0
"1766001373.437299585","0.000035545","1386.613277702","66","6","54098","80","0x0010","0","222","64000",0
"1766001373.455413537","0.018113952","1386.631391654","74","6","54102","80","0x0002","0","223","64240",0
"1766001373.459068124","0.003654587","1386.635046241","74","6","80","54102","0x0012","0","223","5792",0
"1766001373.459123898","0.000055774","1386.635102015","66","6","54102","80","0x0010","0","223","64256",0
"1766001373.461947889","0.002823991","1386.637926006","189","6","54102","80","0x0018","123","223","64256",0
"1766001373.463723336","0.001775447","1386.639701453","66","6","80","54102","0x0010","0","223","5888",0
"1766001373.485962053","0.022238717","1386.661940170","1190","6","80","54102","0x0018","1124","223","5888",0
"1766001373.486006040","0.000043987","1386.661984157","66","6","54102","80","0x0010","0","223","66560",0
"1766001373.487719105","0.001713065","1386.663697222","66","6","54102","80","0x0011","0","223","66560",0
"1766001373.489956213","0.002237108","1386.665934330","66","6","80","54102","0x0011","0","223","5888",0
"1766001373.489980366","0.000024153","1386.665958483","66","6","54102","80","0x0010","0","223","66560",0
"1766001376.518078379","3.028098013","1389.694056496","74","6","54112","80","0x0002","0","224","64240",0
"1766001376.520329398","0.002251019","1389.696307515","74","6","80","54112","0x0012","0","224","5792",0
"1766001376.520385352","0.000055954","1389.696363469","66","6","54112","80","0x0010","0","224","64256",0
